,0
segment16_Gz_std,3
segment17_Ax_min,3
segment4_Az_min,3
segment2_Az_min,3
segment17_Gx_max,3
segment24_Gx_mean,3
segment26_Ay_std,3
segment19_Gx_mean,3
segment19_Gx_std,3
segment26_Ay_min,3
segment19_Gy_mean,3
segment19_Gy_min,3
segment8_Gx_mean,3
segment26_Ay_max,3
segment20_Ax_median,3
segment20_Ay_mean,3
segment21_Ax_median,3
segment20_Az_max,3
segment24_Gx_std,3
segment8_Gy_min,3
segment20_Gy_median,3
segment24_Gx_max,3
segment19_Ax_max,3
segment17_Gx_median,3
segment8_Ay_min,3
segment21_Gy_median,3
segment3_Gy_std,3
segment18_Ax_max,3
segment8_Ax_median,3
segment26_Ax_median,3
segment0_Gx_min,3
segment2_Ay_median,3
segment0_Gx_std,3
segment4_Gx_min,3
segment18_Gx_std,3
segment18_Gx_max,3
segment3_Az_mean,3
segment3_Ay_median,3
segment18_Gy_median,3
segment26_Gy_min,3
segment22_Az_min,3
segment4_Az_max,3
segment13_Gy_mean,3
segment12_Gy_min,3
segment14_Ax_median,3
segment14_Gz_median,3
segment22_Gx_median,3
segment13_Ay_median,3
segment25_Ay_median,3
segment14_Ay_mean,3
segment10_Gy_median,3
segment6_Az_min,3
segment12_Gy_std,3
segment7_Az_max,3
segment1_Ay_mean,3
segment5_Gy_median,3
segment14_Ay_max,3
segment2_Ax_max,3
segment6_Gx_median,3
segment7_Gx_max,3
segment11_Ax_median,3
segment1_Gz_mean,3
segment10_Gz_std,3
segment11_Ay_mean,3
segment11_Az_mean,3
segment5_Ay_std,3
segment1_Ay_min,3
segment13_Az_std,3
segment23_Gz_std,3
segment23_Gz_mean,3
segment11_Ax_min,3
segment7_Ax_min,3
segment12_Ax_max,3
segment11_Gy_max,3
segment13_Gz_median,3
segment23_Ay_mean,3
segment2_Ax_mean,3
segment12_Az_min,3
segment1_Gx_mean,3
segment15_Gy_min,3
segment25_Az_min,3
segment6_Ay_std,3
segment8_Ay_std,2
segment8_Az_mean,2
segment3_Ay_min,2
segment13_Az_max,2
segment13_Ax_median,2
segment13_Az_min,2
segment24_Az_min,2
segment18_Gz_std,2
segment18_Gz_median,2
segment21_Az_min,2
segment9_Gx_std,2
segment10_Gx_mean,2
segment6_Gx_mean,2
segment19_Gz_median,2
segment11_Gy_std,2
segment0_Ay_max,2
segment11_Gz_mean,2
segment2_Gx_mean,2
segment20_Gx_max,2
segment21_Ax_max,2
segment11_Gz_median,2
segment11_Gx_mean,2
segment20_Az_mean,2
segment25_Ax_max,2
segment20_Ay_min,2
segment20_Ax_min,2
segment23_Gx_std,2
segment1_Ay_std,2
segment23_Gx_mean,2
segment19_Gz_std,2
segment9_Ay_min,2
segment2_Gz_std,2
segment26_Gx_mean,2
segment23_Az_min,2
segment6_Ay_mean,2
segment19_Gx_min,2
segment12_Gz_std,2
segment23_Ay_median,2
segment1_Gx_max,2
segment9_Az_min,2
segment19_Gx_max,2
segment24_Gz_median,2
segment14_Gy_median,2
segment24_Gy_median,2
segment5_Az_min,2
segment10_Gz_mean,2
segment5_Ay_median,2
segment6_Ax_median,2
segment26_Gz_mean,2
segment22_Ax_std,2
segment10_Gy_min,2
segment16_Gy_min,2
segment4_Ay_mean,2
segment4_Ay_std,2
segment26_Ax_std,2
segment10_Gy_std,2
segment16_Gx_mean,2
segment15_Ax_median,2
segment10_Gy_mean,2
segment25_Gz_mean,2
segment4_Gz_std,2
segment7_Ax_std,2
segment24_Ay_std,2
segment22_Ay_median,2
segment24_Gz_mean,2
segment16_Ax_median,2
segment15_Gx_mean,2
segment22_Gx_mean,2
segment16_Ax_mean,2
segment25_Gz_min,2
segment0_Gz_max,2
segment14_Gx_median,2
segment10_Gx_std,2
segment26_Ax_min,2
segment3_Gy_median,2
segment3_Gx_mean,2
segment8_Ay_mean,2
segment9_Gz_std,2
segment1_Ax_min,2
segment25_Az_max,2
segment21_Gy_mean,2
segment2_Ax_min,2
segment18_Ax_min,2
segment17_Gz_median,2
segment3_Gz_min,2
segment17_Gz_std,2
segment25_Gx_mean,2
segment5_Gx_median,2
segment21_Gy_std,2
segment21_Gz_std,2
segment25_Gx_median,2
segment21_Gz_mean,2
segment3_Gz_std,2
segment14_Gx_mean,2
segment0_Gy_mean,2
segment10_Ax_min,2
segment24_Ax_max,1
segment23_Ay_std,1
segment26_Gy_max,1
segment22_Az_max,1
segment25_Gz_std,1
segment22_Gy_max,1
segment22_Ay_mean,1
segment26_Gx_min,1
segment23_Gx_max,1
segment22_Gx_max,1
segment22_Gz_std,1
segment24_Gx_min,1
segment25_Gy_median,1
segment24_Ax_median,1
segment25_Ay_std,1
segment21_Gx_mean,1
segment13_Gx_mean,1
segment8_Ax_min,1
segment15_Ay_median,1
segment6_Gy_min,1
segment6_Gz_std,1
segment11_Gz_min,1
segment14_Gz_std,1
segment15_Ax_mean,1
segment4_Gx_mean,1
segment20_Gz_min,1
segment10_Az_mean,1
segment11_Ay_min,1
segment15_Gz_std,1
segment7_Ay_std,1
segment16_Ay_std,1
segment16_Gx_std,1
segment6_Ax_max,1
segment12_Ay_mean,1
segment5_Ax_std,1
segment12_Ay_min,1
segment12_Az_max,1
segment6_Gy_std,1
segment5_Gx_max,1
segment13_Gz_mean,1
segment13_Gy_median,1
segment5_Gy_mean,1
segment13_Gy_min,1
segment13_Gx_min,1
segment13_Gx_std,1
segment13_Az_mean,1
segment6_Gx_max,1
segment5_Gz_std,1
segment6_Gx_min,1
segment12_Gx_max,1
segment2_Gy_mean,1
segment12_Gy_mean,1
segment16_Gy_median,1
segment7_Gy_median,1
segment18_Gx_mean,1
segment18_Gx_min,1
segment1_Gy_min,1
segment1_Gy_mean,1
segment1_Gx_min,1
segment1_Az_max,1
segment19_Ay_min,1
segment19_Az_mean,1
segment1_Ax_median,1
segment19_Gy_max,1
segment0_Gy_min,1
