,0
segment2_Ay_mean,3
segment2_Gy_std,3
segment3_Gy_std,3
segment4_Ay_std,3
segment21_Gy_median,3
segment26_Gy_mean,3
segment1_Ay_std,3
segment6_Ay_std,3
segment23_Gy_mean,3
segment19_Gx_mean,3
segment2_Gy_median,3
segment25_Gy_mean,3
segment24_Gz_median,3
segment25_Ax_median,3
segment19_Gy_mean,3
segment7_Gy_median,3
segment3_Gy_median,2
segment22_Ax_std,2
segment4_Gx_mean,2
segment11_Gy_mean,2
segment15_Ay_median,2
segment20_Ax_std,2
segment6_Ax_median,2
segment23_Ax_median,2
segment12_Gy_median,2
segment10_Gx_mean,2
segment26_Gz_mean,2
segment21_Gz_std,2
segment11_Gz_median,2
segment7_Gx_mean,2
segment0_Gy_median,2
segment25_Gz_std,2
segment25_Gy_std,2
segment9_Gy_mean,2
segment1_Ax_median,2
segment9_Ay_mean,2
segment4_Gy_median,2
segment2_Gy_mean,2
segment13_Ax_median,2
segment25_Ay_std,2
segment3_Ax_median,2
segment25_Gx_median,2
segment5_Ax_median,2
segment11_Ay_std,2
segment3_Ay_std,2
segment5_Gz_std,2
segment24_Gy_median,2
segment10_Gy_std,2
segment10_Az_std,2
segment8_Gy_median,2
segment9_Gy_std,2
segment20_Gy_mean,2
segment7_Gx_median,2
segment7_Gz_std,2
segment7_Ay_std,2
segment15_Gx_mean,2
segment12_Ax_median,2
segment8_Gz_median,2
segment24_Gx_median,2
segment5_Gy_std,2
segment20_Gy_median,2
segment4_Ax_std,2
segment6_Gx_median,2
segment18_Ay_std,2
segment8_Ay_mean,1
segment24_Gy_mean,1
segment6_Gx_mean,1
segment20_Ay_std,1
segment26_Gx_mean,1
segment21_Gx_mean,1
segment7_Gy_mean,1
segment0_Gx_mean,1
segment9_Gz_std,1
segment4_Gz_std,1
segment14_Gz_std,1
segment9_Gx_std,1
segment16_Ax_median,1
segment1_Ay_median,1
segment23_Gx_mean,1
segment0_Gy_std,1
segment15_Gz_std,1
segment11_Gx_mean,1
segment16_Gz_std,0
segment20_Gx_mean,0
segment21_Gx_median,0
segment21_Gy_std,0
segment18_Ay_median,0
segment5_Gx_median,0
segment6_Gy_std,0
segment14_Ax_median,0
