,0
swing6_rms_ax,0.0014512364
swing6_min_gx,0.0014496065
swing5_min_az,0.0014479661
swing7_median_az,0.0014448724
swing22_median_gz,0.0014430311
swing22_min_gy,0.001442432
swing23_rms_az,0.0014400869
swing26_rms_gx,0.0014393522
swing18_mean_gy,0.0014382974
swing21_max_gx,0.0014358673
swing9_std_ax,0.0014315135
swing12_max_ax,0.0014267795
swing19_median_ax,0.0014044379
swing24_rms_gz,0.0013992549
swing23_std_gy,0.0013988258
swing23_std_ax,0.0013507258
swing16_min_ax,0.0013496247
swing15_std_az,0.0012972654
swing5_min_ay,0.0012862297
swing8_max_ax,0.0012801209
swing24_mean_ax,0.0012783639
swing20_max_ax,0.0012608509
swing16_mean_gx,0.0012518011
swing7_std_az,0.001251513
swing17_mean_gy,0.0012440213
swing18_mean_gz,0.001243903
swing19_mean_ax,0.0012435354
swing14_max_ax,0.0012406034
swing5_mean_ax,0.0012383235
swing9_mean_ax,0.0012363886
swing26_median_ax,0.0012214201
swing10_rms_ay,0.0012200931
swing6_std_gy,0.0012130216
swing15_max_az,0.0012112391
swing23_rms_gy,0.0011988259
swing8_std_gy,0.0011873053
swing9_std_az,0.0011807214
swing5_std_ax,0.0011616807
swing22_max_ay,0.0011598999
swing25_max_ay,0.0011476016
swing8_mean_az,0.0011450219
swing18_min_ay,0.001129163
swing24_std_ax,0.0011028945
swing26_max_ay,0.0010975762
swing26_min_ax,0.0010836046
swing8_std_az,0.0010742258
swing14_max_ay,0.0010659058
swing14_min_ax,0.0010604819
swing9_mean_gy,0.0010478185
swing12_std_az,0.0010276015
swing26_rms_az,0.0010260304
swing13_mean_az,0.0010139999
swing8_median_gx,0.0010124706
swing16_median_az,0.000999003
swing13_rms_gz,0.0009865473
swing13_mean_gy,0.0009847406
swing5_median_ay,0.0009793227
swing16_median_gy,0.0009754626
swing7_median_gz,0.0009740195
swing19_rms_az,0.00097385957
swing25_rms_ax,0.0009707725
swing24_mean_ay,0.0009653664
swing6_rms_gx,0.000964284
mode,0.00095877424
swing19_std_gy,0.00095635455
swing12_rms_ax,0.00094081735
swing25_min_ay,0.0009286317
swing17_mean_ax,0.00091143436
swing6_mean_gz,0.0009095105
swing5_max_ay,0.0009076689
swing22_mean_ay,0.00089174224
swing14_median_ay,0.0008901401
swing22_mean_ax,0.00088972255
swing12_median_az,0.0008836142
swing18_median_gz,0.00087762054
swing27_mean_gy,0.0008663876
swing27_std_ay,0.0008602357
swing24_max_ay,0.00084895256
swing15_rms_gz,0.0008479274
swing21_mean_gx,0.0008416907
swing17_median_ay,0.00083358417
swing16_std_az,0.00082556554
swing19_mean_gy,0.0008225441
swing19_min_gx,0.0008182594
swing17_std_gy,0.0008166813
swing8_rms_gy,0.0008032478
swing17_max_az,0.0008004282
swing21_std_gy,0.0007961898
swing22_rms_gz,0.0007949595
swing25_max_ax,0.0007808489
swing18_rms_az,0.00077897473
swing6_std_az,0.0007496443
swing14_median_gy,0.0007433791
swing25_mean_ay,0.0007397622
swing7_std_ay,0.00073968305
swing20_rms_ax,0.00073479617
swing20_mean_gy,0.00072446
swing12_mean_gy,0.00071542343
swing18_min_gy,0.00070602854
swing26_min_gx,0.0007060209
swing8_mean_gy,0.0006959412
swing16_mean_gz,0.0006909155
swing7_rms_az,0.00068152725
swing22_median_ay,0.00068145356
swing8_rms_az,0.0006783214
swing7_mean_gx,0.00067348545
swing17_median_gx,0.0006710823
swing14_median_gx,0.0006674114
swing5_max_ax,0.00066049286
swing9_max_ay,0.0006529219
swing24_min_ax,0.00065201713
swing24_median_gz,0.00065200054
swing12_min_az,0.00064994703
swing6_min_az,0.0006471882
swing8_max_gx,0.0006321493
swing5_max_gx,0.00063108216
swing16_max_az,0.00062488107
swing18_max_ax,0.0006217617
swing17_min_gy,0.0006196809
swing18_median_az,0.000619456
swing23_min_ax,0.0006191155
swing22_median_gx,0.00061166467
swing19_min_az,0.0006095924
swing22_std_az,0.00060686015
swing13_min_gx,0.0005946869
swing19_mean_gz,0.0005900784
swing19_rms_gx,0.0005761539
swing11_median_gz,0.0005756674
swing11_mean_az,0.0005748482
swing23_rms_ax,0.000574806
swing26_std_gy,0.0005729618
swing19_min_ax,0.00055089005
swing14_rms_gy,0.0005433475
swing10_mean_az,0.00053625
swing25_min_ax,0.0005323774
swing15_median_ay,0.00053162256
swing22_mean_gz,0.00052899023
swing19_std_az,0.0005206291
swing27_median_gy,0.0005188209
swing14_min_gx,0.000509318
swing15_mean_gy,0.00050187204
swing19_rms_gy,0.0004977695
swing13_median_gy,0.0004966237
swing14_std_ax,0.00049542624
swing25_median_ay,0.00048773395
swing9_median_ay,0.00048746672
swing5_mean_gx,0.00048627274
swing17_median_gy,0.00048387714
swing25_mean_ax,0.00047013818
swing12_max_ay,0.00046578006
swing17_std_gx,0.0004614981
swing17_std_gz,0.00045926168
swing26_median_gx,0.00044638445
swing12_median_ay,0.00044608704
swing24_rms_ay,0.0004298814
swing9_std_gz,0.00042965877
swing6_max_ax,0.00042820376
swing20_rms_ay,0.00042720107
swing21_rms_az,0.0004263768
swing18_mean_ay,0.00042391353
swing20_median_ax,0.0004161789
swing9_median_gz,0.00041588736
swing6_min_ax,0.00041276755
swing21_rms_gx,0.0004122128
swing27_max_ax,0.00041084873
swing13_min_gy,0.00040717216
swing12_mean_ax,0.00040230926
swing24_median_gy,0.00039239295
swing12_max_az,0.0003882698
swing25_median_az,0.0003846937
swing25_rms_gz,0.00038215565
swing21_mean_gy,0.0003799518
swing21_median_gx,0.00037756178
swing18_max_ay,0.00036703201
swing26_max_ax,0.00036633172
swing23_mean_ax,0.0003520833
swing8_median_gz,0.00035017898
swing5_mean_ay,0.00034972557
swing26_max_az,0.00034817494
swing21_min_az,0.00034714278
swing26_mean_az,0.00034475364
swing20_max_az,0.00034323626
test_time,0.0003368693
swing15_std_gy,0.0003345386
swing23_min_ay,0.000333692
swing20_mean_az,0.00033015313
swing15_min_gy,0.00033005248
swing15_mean_gz,0.0003193006
swing21_std_ax,0.00031709138
swing13_rms_gx,0.0003106582
swing13_median_gx,0.00030692964
swing25_min_az,0.00030438765
swing9_max_az,0.00030051774
swing6_rms_ay,0.000297823
swing8_median_ay,0.00029780655
swing22_max_az,0.00029518973
swing18_mean_ax,0.00029436112
swing13_rms_gy,0.0002925796
swing17_std_ax,0.00028960226
swing18_std_gy,0.00028694706
swing27_min_ax,0.00028399096
swing10_rms_gy,0.0002776362
swing11_std_gy,0.00027200332
swing8_rms_ay,0.00026451147
swing25_max_az,0.0002616402
swing9_rms_gx,0.0002552272
swing20_max_ay,0.00025261767
swing24_mean_gy,0.00024776382
swing8_min_az,0.0002469956
swing27_std_ax,0.0002381298
swing9_min_ay,0.00023793403
swing25_std_gz,0.00023777524
swing19_median_gx,0.00023585712
swing16_max_ay,0.00022921055
swing16_rms_gx,0.00022849132
swing27_mean_az,0.00022738827
swing11_mean_gy,0.00022547759
swing18_min_ax,0.00022400927
swing7_std_ax,0.0002218034
swing24_min_ay,0.00021698565
swing23_mean_az,0.00021208785
swing9_min_gy,0.00020655208
swing26_rms_ax,0.00020611465
swing21_median_ay,0.00020271521
swing24_max_gz,0.00020170325
swing6_max_ay,0.00020100357
swing14_max_gz,0.00020079034
swing10_std_gz,0.00019801047
swing5_rms_gy,0.00019767504
swing10_min_ax,0.00019358483
swing14_std_az,0.00019186854
swing10_std_gx,0.00018492992
swing11_min_ax,0.0001843017
swing17_mean_gz,0.00018303191
swing11_min_gy,0.00018115784
swing21_min_gy,0.00017738
swing23_max_ax,0.00017444517
swing11_max_az,0.0001743904
swing16_std_gy,0.0001740544
swing18_rms_gx,0.00016864993
swing8_rms_ax,0.00016045941
swing24_max_gx,0.00015916889
swing16_rms_az,0.0001588994
swing13_median_gz,0.00015431289
swing24_median_ay,0.00015304222
swing26_median_ay,0.00015199612
swing5_median_gy,0.00015034915
swing20_median_ay,0.00014697226
swing20_std_az,0.00013884045
swing16_mean_gy,0.00013850963
swing9_median_gx,0.00013529982
swing15_min_ax,0.00013398376
swing22_median_ax,0.00013044028
swing25_std_ax,0.00012676662
swing12_std_ay,0.00012668231
swing9_min_ax,0.00012604018
swing25_median_gy,0.00012275395
swing18_rms_gz,0.0001151988
swing15_mean_ay,0.000109977766
swing23_min_gx,0.00010880237
swing19_std_gx,9.7251024e-05
swing15_min_gz,9.424871e-05
swing21_rms_gy,9.223386e-05
swing19_max_ay,8.63894e-05
swing21_mean_ay,8.5761276e-05
swing7_max_ay,8.499912e-05
swing6_std_ax,7.892034e-05
swing18_std_gx,7.452454e-05
swing23_max_az,6.770192e-05
swing19_median_ay,6.725199e-05
swing18_median_ay,5.452754e-05
swing23_std_ay,5.420603e-05
swing13_min_az,5.2537802e-05
swing22_std_gz,4.7994505e-05
swing18_median_gy,4.7889363e-05
swing5_rms_ax,4.715671e-05
swing13_median_ay,4.310252e-05
swing20_std_ay,4.2135434e-05
swing22_min_ax,3.6177804e-05
swing15_max_ax,3.4596025e-05
swing14_std_gx,3.4470537e-05
swing24_min_az,3.1776242e-05
swing24_std_ay,3.1037824e-05
swing10_max_az,2.3282733e-05
swing20_min_az,1.6916187e-05
swing20_mean_gz,1.5464646e-05
swing22_mean_gx,1.1896675e-05
swing5_std_az,8.379374e-06
swing7_max_az,4.7859653e-06
swing13_min_ax,3.0296553e-06
swing23_std_gx,0.0
swing6_median_gx,0.0
swing7_rms_gx,0.0
swing24_mean_az,0.0
swing6_median_ay,0.0
swing24_min_gx,0.0
swing13_rms_ay,0.0
swing13_max_gz,0.0
swing24_min_gz,0.0
swing7_median_ax,0.0
swing7_rms_gz,0.0
swing13_max_gy,0.0
swing7_rms_ay,0.0
swing7_median_ay,0.0
swing7_median_gx,0.0
swing6_median_ax,0.0
swing23_mean_ay,0.0
swing11_median_ax,0.0
swing8_mean_ay,0.0
swing8_mean_gx,0.0
swing11_rms_gy,0.0
swing24_rms_gx,0.0
swing23_std_gz,0.0
swing7_min_gz,0.0
swing23_max_gx,0.0
swing23_rms_ay,0.0
swing7_std_gz,0.0
swing23_median_gy,0.0
swing24_mean_gx,0.0
swing7_max_gy,0.0
swing23_median_ay,0.0
swing7_max_gz,0.0
swing23_rms_gz,0.0
swing7_min_ay,0.0
swing23_rms_gx,0.0
swing7_min_gx,0.0
swing7_mean_gy,0.0
swing24_std_gx,0.0
swing23_max_gy,0.0
swing13_min_ay,0.0
swing13_min_gz,0.0
swing23_min_gz,0.0
swing7_min_gy,0.0
swing23_min_az,0.0
swing24_std_gz,0.0
swing24_max_ax,0.0
swing7_mean_ay,0.0
swing11_median_ay,0.0
swing7_std_gy,0.0
swing24_max_gy,0.0
swing24_rms_gy,0.0
swing13_std_gx,0.0
swing6_rms_gz,0.0
swing6_mean_az,0.0
swing27_std_gx,0.0
swing5_min_gz,0.0
swing12_min_gz,0.0
swing27_mean_gz,0.0
swing12_std_gx,0.0
swing27_mean_gx,0.0
swing5_rms_ay,0.0
swing5_rms_az,0.0
swing26_median_gy,0.0
swing5_rms_gx,0.0
swing26_rms_gz,0.0
swing26_rms_gy,0.0
