,0
segment12_Az_median,0.016765391414810496
segment5_Az_median,0.016489924147373398
segment23_Az_median,0.01602867692160034
segment10_Az_median,0.015086546082564305
segment9_Az_median,0.013883910044951328
segment7_Az_median,0.013244935492101985
segment2_Az_median,0.011793305117284365
segment14_Az_median,0.011661242177547071
segment8_Az_median,0.011053605022680053
segment14_Az_std,0.00998285142655881
segment13_Az_median,0.009971194965860224
segment1_Az_median,0.009353624599850528
segment18_Az_std,0.009085575815111768
segment20_Az_std,0.008996833335295593
segment12_Az_std,0.008860667089110657
segment7_Ax_mean,0.008761626982757838
segment11_Az_median,0.008478078168673304
segment15_Az_median,0.008344436814646276
segment0_Az_median,0.008033400256601337
segment20_Az_median,0.007891800932665104
segment26_Ax_mean,0.00770335126319551
segment4_Az_median,0.007591552138279598
segment21_Az_median,0.007160364599023521
segment9_Az_std,0.007121587277532334
segment8_Az_mean,0.007105508034013416
segment1_Az_mean,0.006318193053065527
segment3_Az_median,0.0063042382503082995
segment22_Az_median,0.006274121720007682
segment19_Az_median,0.006263923681409118
segment17_Az_mean,0.006054045180729789
segment12_Ax_std,0.006024403324576555
segment16_Ax_mean,0.00593259727385412
segment4_Az_std,0.005929115647793288
segment23_Az_std,0.005813870609910693
segment25_Az_median,0.0056245049484546705
segment4_Az_mean,0.005613064185024539
segment19_Az_std,0.005599278699959012
segment2_Gz_mean,0.005562622507698924
segment24_Az_std,0.005493230314803987
segment5_Az_std,0.005327403795198464
segment17_Az_median,0.005242777239187132
segment2_Az_std,0.005177939890730977
segment8_Az_std,0.00515485890016999
segment11_Az_std,0.005107940572288645
segment18_Az_median,0.005095189701610755
segment26_Az_median,0.0048592402885478505
segment3_Az_mean,0.0048540792277771945
segment14_Ax_mean,0.004736422694823824
segment15_Ax_mean,0.004617729219081747
segment6_Ax_mean,0.004494998275006494
segment3_Ax_mean,0.004488722723543313
segment15_Az_std,0.004426388355529849
segment7_Ax_std,0.004361278944825092
segment13_Ax_std,0.0043599688827172
segment6_Az_median,0.004302002445348174
segment24_Az_median,0.004143347998981566
segment7_Az_std,0.004119619469076724
segment3_Az_std,0.003953624653928369
segment3_Gx_std,0.003933665998129347
segment21_Az_std,0.0039007631813211562
segment25_Az_std,0.0038881904726190074
segment6_Az_mean,0.0038684310145023293
segment22_Az_std,0.0038066153894682057
segment11_Ax_mean,0.0038043405502757844
segment16_Az_std,0.003784712126715536
segment12_Az_mean,0.0036745855283531453
segment10_Az_std,0.0036745756189863637
segment11_Az_mean,0.0036392154854508374
segment10_Ax_mean,0.003613595788253531
segment5_Ax_std,0.0035278527054314834
segment3_Gz_mean,0.0035256229133338196
segment25_Ax_mean,0.003492127134249367
segment1_Az_std,0.0034762459667214106
segment16_Ax_std,0.0034363144333484003
segment17_Az_std,0.003405284568745887
segment25_Ax_std,0.0033903732148441402
segment18_Ax_mean,0.003311684436756251
segment14_Gz_median,0.0033023638359767284
segment19_Ax_std,0.0033008937482934585
segment21_Ax_mean,0.003221797745469365
segment13_Az_std,0.0030995813940335524
segment5_Ax_mean,0.0030554906934558163
segment17_Ax_std,0.003042908822149845
segment2_Ax_std,0.0030239511826342007
segment17_Ax_mean,0.002997233966032082
segment18_Ax_std,0.0029894251105480863
segment16_Gz_mean,0.0029804677189415414
segment13_Ax_mean,0.0029703294257154016
segment0_Ay_mean,0.002969076103198368
segment20_Ax_mean,0.0029407876389948144
segment18_Gz_mean,0.002923430090307014
segment12_Ax_mean,0.0028915282537284965
segment5_Az_mean,0.0028815868799985478
segment6_Ax_std,0.0028375084731981403
segment23_Az_mean,0.002783492294133829
segment20_Gz_mean,0.0027746595336437694
segment22_Ax_mean,0.0027473829119132195
segment26_Az_std,0.0027465216548568016
segment15_Ax_std,0.00274596767984739
segment8_Gz_mean,0.002741595747166297
segment23_Ax_std,0.0027410330829611453
segment21_Ay_mean,0.0027290348459434403
segment19_Ax_mean,0.002718931519317406
segment5_Ay_mean,0.002717782174577488
segment0_Az_mean,0.002676474712274263
segment14_Gx_std,0.002565126965976585
segment23_Ax_mean,0.002542783695317555
segment10_Ax_std,0.0025316738173710774
segment0_Ax_mean,0.0025225850510744914
segment6_Gz_mean,0.0025224474748177196
segment6_Gx_std,0.0025208348554372918
segment16_Az_mean,0.002518447860430113
segment20_Ax_std,0.0025102310622498753
segment16_Az_median,0.0025024644594900413
segment25_Az_mean,0.002488765013588678
segment4_Gz_mean,0.002482577238365399
segment19_Ay_mean,0.0024683190982781656
segment17_Gx_std,0.002464101277956463
segment7_Gz_mean,0.002462837559114624
segment25_Gx_std,0.00245850828359814
segment5_Gx_std,0.0024194681433724495
segment7_Az_mean,0.0024164819261435306
segment1_Ax_mean,0.0023694982769462466
segment9_Gz_mean,0.002347809595352218
segment21_Az_mean,0.00231712175676871
segment13_Ay_mean,0.0023107561310187937
segment8_Ax_std,0.0022728353153709
segment12_Gz_mean,0.002268640198441948
