,0
segment9_Az_median,2.2452428969532043
segment14_Az_median,1.7492619164300864
segment12_Az_median,1.6339960652505596
segment7_Az_median,1.6079705846693524
segment0_Az_median,1.4889967974652365
segment12_Az_std,1.4356796945887706
segment21_Ay_max,1.4215434697816838
segment7_Ax_mean,1.3327837828555602
segment1_Az_median,1.2291655324251096
segment7_Ay_max,1.193595106822514
segment17_Az_std,1.1359778179398254
segment13_Az_median,1.0677637774285356
segment14_Az_std,1.036546617529615
segment20_Az_std,0.9516608517414571
segment25_Ay_max,0.9090537397106602
segment15_Az_median,0.9050506058826955
segment4_Ax_mean,0.8942540750272964
mode,0.8805705998395701
segment8_Az_std,0.8238766293643235
segment1_Ax_mean,0.8187685328746631
segment19_Az_std,0.8019665673689469
segment16_Gz_mean,0.7985153126620742
segment20_Az_median,0.7810514965306711
segment1_Az_mean,0.7502376122296417
segment4_Gx_std,0.7464590707850143
segment21_Ax_min,0.7373141250752347
segment10_Az_median,0.7071375308174381
segment2_Az_median,0.7069526615706684
segment7_Az_std,0.7046516752430789
segment7_Ax_max,0.6985934565736336
segment12_Ax_std,0.6978518209920961
segment2_Ax_mean,0.6832734920084548
segment26_Ax_mean,0.6780569377510408
segment24_Az_std,0.6711899993165006
segment10_Ax_mean,0.6709492401400089
segment21_Az_std,0.6655591635012683
segment16_Ax_mean,0.6626123656813554
segment5_Ax_max,0.6561061503428929
segment5_Ay_max,0.652578395425991
segment14_Ay_max,0.6514650736893967
segment21_Ay_min,0.597477757170716
segment5_Az_median,0.5936611948662204
segment6_Ax_max,0.5797008400394817
segment26_Ay_max,0.5789216312678687
segment23_Az_median,0.5775255326826427
segment10_Ax_min,0.5712259225621695
segment6_Az_std,0.55864112789188
segment22_Ay_max,0.5485921517003933
segment19_Ax_std,0.5406351560224241
segment3_Az_median,0.5347393508962806
segment0_Gx_std,0.523775546257982
segment6_Az_median,0.5209278054428302
segment8_Ax_min,0.5099748418798279
segment0_Gz_mean,0.5017694572761411
segment6_Gz_mean,0.4889922138909881
segment15_Ax_mean,0.48267685572654123
segment16_Gy_median,0.47893240285408
segment14_Az_mean,0.4768789207466094
segment9_Gz_max,0.4745354393879261
segment25_Az_median,0.45572519294578373
segment26_Gy_mean,0.45369627341472035
segment17_Az_mean,0.4532572917651068
segment11_Az_std,0.45028404069742534
segment9_Gz_mean,0.4450094097639247
segment26_Gy_std,0.44235549473681973
segment21_Ay_mean,0.43798274985352187
segment18_Gx_std,0.43665938981095287
segment26_Az_median,0.4325071264563354
